year,donor_code,donor_iso3_code,donor_name,agency_code,agency_name,crs_id,project_number,initial_report,recipient_code,recipient_iso3_code,recipient_name,region_code,region_name,income_group_code,income_group_name,flow_code,flow_name,bilateral_multilateral,category,finance_type,aid_type,usd_commitment,usd_disbursement,usd_received,usd_commitment_deflated,usd_disbursement_deflated,usd_received_deflated,usd_adjustment,usd_adjustment_deflated,usd_amount_untied,usd_amount_partial_tied,usd_amount_tied,usd_amount_untied_deflated,usd_amount_partial_tied_deflated,usd_amount_tied_deflated,usd_irtc,usd_expert_commitment,usd_expert_extended,usd_export_credit,currency_code,commitment_national,disbursement_national,grant_equivalent,usd_grant_equivalent,short_description,project_title,purpose_code,purpose_name,sector_code,sector_name,channel_code,channel_name,channel_reported_name,channel_parent_category,geography,ldc_flag,ldc_flag_name,expected_start_date,completion_date,long_description,sdg_focus,keywords,gender,environment,pdgg,trade,rmnch,drr,nutrition,disability,ftc,pba,investment_project,associated_finance,biodiversity,climate_mitigation,climate_adaptation,desertification,commitment_date,type_repayment,number_repayment,interest_1,interest_2,repay_date_1,repay_date_2,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,capital_expenditure,psi_flag,psi_add_type,psi_add_assess,psi_add_dev_obj
2021,302,USA,United States,11,State Department,2021053760,105_238151,1,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,,0,,,0,,-2e-05,-2.1e-05,,,-2e-05,,,-2.1e-05,,,,,302,,0,,,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING CURTAIN MAINTENANCE BERRIO INL MAUP,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING CURTAIN MAINTENANCE Berrio INL MAUP,16063,Narcotics control,160,I.6. Other Social Infrastructure & Services,61000,Private sector in provider country,Enterprise - United States Redacted,61000,,,,2021-08-17,2021-08-17,"U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING CURTAIN MAINTENANCE Berrio INL MAUP[Includes contractual purchases covering services and material furnished under agreement and not otherwise identified. It may include contractual personal services of doctors, etc., when they furnish supplies or charge for use of equipment, and, therefore, are not classified as contractual personal services under 1100.]",,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053761,105_238152,1,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,0.00031,0,,0.000332,0,,,,,,0.00031,,,0.000332,,,,,302,0.00031,0,,,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING CURTAIN MAINTENANCE BERRIO INL MAUP,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING CURTAIN MAINTENANCE Berrio INL MAUP,16063,Narcotics control,160,I.6. Other Social Infrastructure & Services,61000,Private sector in provider country,Enterprise - United States Redacted,61000,,,,2021-05-20,2021-05-20,"U.S. Department of State, Bureau of International Narcotics and Law Enforcement Affairs: Information Redacted. Information has been redacted in accordance with the two principled exceptions defined in the Foreign Aid Transparency and Accountability Act (FATAA) of 2016: the health and security of implementing partners, and the national interest of the United States.",,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053762,105_238153,3,347,GTM,Guatemala,10005,Caribbean & Central America,10019,UMICs,11,ODA Grants,1,10,110,G01,,0.0002,,,0.000214,,,,,,,,,,,,,,302,,0.0002,0.0002,0.0002,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING DECCOMMISSIONING OUTGOING BRIANA JONE,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING DECCOMMISSIONING Outgoing Briana Jone,91010,Administrative costs (non-sector allocable),910,Administrative Costs of Donors,62000,Private sector in recipient country,Enterprise - Non United States Other,62000,,,,2021-01-07,2021-01-07,"U.S. Department of State, Bureau of International Narcotics and Law Enforcement Affairs: Information Redacted. Information has been redacted in accordance with the two principled exceptions defined in the Foreign Aid Transparency and Accountability Act (FATAA) of 2016: the health and security of implementing partners, and the national interest of the United States.",,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053763,105_238163,3,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,,1e-05,,,1.1e-05,,,,,,,,,,,,,,302,,1e-05,1e-05,1e-05,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING FULL JANITORIAL SERVICE CASALIMPIA MAU,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING FULL JANITORIAL SERVICE CASALIMPIA MAU,16063,Narcotics control,160,I.6. Other Social Infrastructure & Services,62000,Private sector in recipient country,Enterprise - Non United States Other,62000,,,,2021-07-26,2021-07-26,U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING FULL JANITORIAL SERVICE CASALIMPIA MAU[Covers receivables established for refund of value added taxes (VAT)],,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053765,105_238165,3,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,,0.00041,,,0.000439,,,,,,,,,,,,,,302,,0.00041,0.00041,0.00041,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING FULL JANITORIAL SERVICE CASALIMPIA MAU,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING FULL JANITORIAL SERVICE CASALIMPIA MAU,16063,Narcotics control,160,I.6. Other Social Infrastructure & Services,62000,Private sector in recipient country,Enterprise - Non United States Other,62000,,,,2021-07-26,2021-07-26,"U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING FULL JANITORIAL SERVICE CASALIMPIA MAU[Includes all services classified under Subobject 2551 which are procured from sources other than the Public Buildings Administration, GSA except for those maintenance service contracts for nonresidential buildings abroad covered by 2512.]",,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053766,105_238166,1,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,,0,,,0,,-1e-05,-1.1e-05,-1e-05,,,-1.1e-05,,,,,,,302,,0,,,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING FULL JANITORIAL SERVICE CASALIMPIA MAU,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING FULL JANITORIAL SERVICE CASALIMPIA MAU,16063,Narcotics control,160,I.6. Other Social Infrastructure & Services,62000,Private sector in recipient country,Enterprise - Non United States Other,62000,,,,2021-08-09,2021-08-09,"U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING FULL JANITORIAL SERVICE CASALIMPIA MAU[Includes all services classified under Subobject 2551 which are procured from sources other than the Public Buildings Administration, GSA except for those maintenance service contracts for nonresidential buildings abroad covered by 2512.]",,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053784,105_238225,1,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,6e-05,0,,6.4e-05,0,,,,,,6e-05,,,6.4e-05,,,,,302,6e-05,0,,,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING CURTAIN MAINTENANCE ESPITIA PAS INL R,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING curtain Maintenance Espitia PAS INL R,16063,Narcotics control,160,I.6. Other Social Infrastructure & Services,61000,Private sector in provider country,Enterprise - United States Redacted,61000,,,,2021-07-02,2021-07-02,U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. PR10024968 - GSO HOUSING curtain Maintenance_Espitia (PAS-INL)RAMAN[Covers receivables established for refund of value added taxes (VAT)],,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053785,105_238226,1,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,0,0,,0,0,,,,,,0,,,0,,,,,302,0,0,,,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING CURTAIN MAINTENANCE ESPITIA PAS INL R,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING curtain Maintenance Espitia PAS INL R,16063,Narcotics control,160,I.6. Other Social Infrastructure & Services,61000,Private sector in provider country,Enterprise - United States Redacted,61000,,,,2021-09-09,2021-09-09,U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. PR10024968 - GSO HOUSING curtain Maintenance_Espitia (PAS-INL)RAMAN[Covers receivables established for refund of value added taxes (VAT)],,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053786,105_238227,3,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,,0.00029,,,0.00031,,,,,,,,,,,,,,302,,0.00029,0.00029,0.00029,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING CURTAIN MAINTENANCE ESPITIA PAS INL R,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING curtain Maintenance Espitia PAS INL R,16063,Narcotics control,160,I.6. Other Social Infrastructure & Services,61000,Private sector in provider country,Enterprise - United States Redacted,61000,,,,2021-09-08,2021-09-08,"U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. PR10024968 - GSO HOUSING curtain Maintenance_Espitia (PAS-INL)RAMAN[Includes contractual purchases covering services and material furnished under agreement and not otherwise identified. It may include contractual personal services of doctors, etc., when they furnish supplies or charge for use of equipment, and, therefore, are not classified as contractual personal services under 1100.]",,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053787,105_238228,1,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,0.0003,0,,0.000321,0,,,,,,0.0003,,,0.000321,,,,,302,0.0003,0,,,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING CURTAIN MAINTENANCE ESPITIA PAS INL R,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING curtain Maintenance Espitia PAS INL R,16063,Narcotics control,160,I.6. Other Social Infrastructure & Services,61000,Private sector in provider country,Enterprise - United States Redacted,61000,,,,2021-07-02,2021-07-02,"U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. PR10024968 - GSO HOUSING curtain Maintenance_Espitia (PAS-INL)RAMAN[Includes contractual purchases covering services and material furnished under agreement and not otherwise identified. It may include contractual personal services of doctors, etc., when they furnish supplies or charge for use of equipment, and, therefore, are not classified as contractual personal services under 1100.]",,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053788,105_238229,1,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,,0,,,0,,-1e-05,-1.1e-05,,,-1e-05,,,-1.1e-05,,,,,302,,0,,,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING CURTAIN MAINTENANCE ESPITIA PAS INL R,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING curtain Maintenance Espitia PAS INL R,16063,Narcotics control,160,I.6. Other Social Infrastructure & Services,61000,Private sector in provider country,Enterprise - United States Redacted,61000,,,,2021-09-09,2021-09-09,"U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. PR10024968 - GSO HOUSING curtain Maintenance_Espitia (PAS-INL)RAMAN[Includes contractual purchases covering services and material furnished under agreement and not otherwise identified. It may include contractual personal services of doctors, etc., when they furnish supplies or charge for use of equipment, and, therefore, are not classified as contractual personal services under 1100.]",,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053789,105_238231,3,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,,0.00023,,,0.000246,,,,,,,,,,,,,,302,,0.00023,0.00023,0.00023,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING CURTAIN MAINTENANCE ROSSO INL ARELLAN,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING curtain Maintenance ROSSO INL ARELLAN,15210,Security system management and reform,152,"I.5.b. Conflict, Peace & Security",62000,Private sector in recipient country,Enterprise - Non United States Other,62000,,,,2021-04-20,2021-04-20,"U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING curtain Maintenance ROSSO INL ARELLANO[Includes contractual purchases covering services and material furnished under agreement and not otherwise identified. It may include contractual personal services of doctors, etc., when they furnish supplies or charge for use of equipment, and, therefore, are not classified as contractual personal services under 1100.]",,,0,0,2,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053790,105_238232,1,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,1e-05,0,,1.1e-05,0,,,,1e-05,,,1.1e-05,,,,,,,302,1e-05,0,,,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING CURTAIN MAINTENANCE ROSSO INL ARELLAN,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING curtain Maintenance ROSSO INL ARELLAN,15210,Security system management and reform,152,"I.5.b. Conflict, Peace & Security",62000,Private sector in recipient country,Enterprise - Non United States Other,62000,,,,2021-04-20,2021-04-20,"U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING curtain Maintenance ROSSO INL ARELLANO[Includes contractual purchases covering services and material furnished under agreement and not otherwise identified. It may include contractual personal services of doctors, etc., when they furnish supplies or charge for use of equipment, and, therefore, are not classified as contractual personal services under 1100.]",,,0,0,2,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053769,105_238200,3,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,G01,,1e-05,,,1.1e-05,,,,,,,,,,,,,,302,,1e-05,1e-05,1e-05,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING LIGHT JANIT WK INSTALL MR.CLEAN PORT,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING LIGHT JANIT WK INSTALL MR.CLEAN PORT,91010,Administrative costs (non-sector allocable),910,Administrative Costs of Donors,62000,Private sector in recipient country,Enterprise - Non United States Other,62000,,,,2021-01-11,2021-01-11,U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING LIGHT JANIT WK INSTALL MR.CLEAN PORTER INL [Covers receivables established for refund of value added taxes (VAT)],,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053770,105_238201,3,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,G01,,0.00028,,,0.0003,,,,,,,,,,,,,,302,,0.00028,0.00028,0.00028,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING LIGHT JANIT WK INSTALL MR.CLEAN PORT,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING LIGHT JANIT WK INSTALL MR.CLEAN PORT,91010,Administrative costs (non-sector allocable),910,Administrative Costs of Donors,62000,Private sector in recipient country,Enterprise - Non United States Other,62000,,,,2021-01-11,2021-01-11,"U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING LIGHT JANIT WK INSTALL MR.CLEAN PORTER INL [Includes all services classified under Subobject 2551 which are procured from sources other than the Public Buildings Administration, GSA except for those maintenance service contracts for nonresidential buildings abroad covered by 2512.]",,,0,0,0,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053771,105_238203,3,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,,0,,,0,,,,,,,,,,,,,,302,,0,,,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING LIGHT JANITORIAL WELCOME KIT INST KAIS,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING LIGHT JANITORIAL WELCOME KIT INST KAIS,15210,Security system management and reform,152,"I.5.b. Conflict, Peace & Security",61000,Private sector in provider country,Enterprise - United States Redacted,61000,,,,2021-09-01,2021-09-01,U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING LIGHT JANITORIAL WELCOME KIT INST KAISER INL [Covers receivables established for refund of value added taxes (VAT)],,,0,0,2,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053772,105_238204,1,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,0,0,,0,0,,,,,,0,,,0,,,,,302,0,0,,,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING LIGHT JANITORIAL WELCOME KIT INST KAIS,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING LIGHT JANITORIAL WELCOME KIT INST KAIS,15210,Security system management and reform,152,"I.5.b. Conflict, Peace & Security",61000,Private sector in provider country,Enterprise - United States Redacted,61000,,,,2021-08-02,2021-08-02,U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING LIGHT JANITORIAL WELCOME KIT INST KAISER INL [Covers receivables established for refund of value added taxes (VAT)],,,0,0,2,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
2021,302,USA,United States,11,State Department,2021053773,105_238205,3,437,COL,Colombia,10006,South America,10019,UMICs,11,ODA Grants,1,10,110,C01,,0.00014,,,0.00015,,,,,,,,,,,,,,302,,0.00014,0.00014,0.00014,BUREAU OF INTERNATIONAL NARCOTICS AND LAW ENFORCEMENT AFFAIRS - GSO HOUSING LIGHT JANITORIAL WELCOME KIT INST KAIS,Bureau of International Narcotics and Law Enforcement Affairs - GSO HOUSING LIGHT JANITORIAL WELCOME KIT INST KAIS,15210,Security system management and reform,152,"I.5.b. Conflict, Peace & Security",61000,Private sector in provider country,Enterprise - United States Redacted,61000,,,,2021-09-01,2021-09-01,"U.S. Department of State: Bureau of International Narcotics and Law Enforcement Affairs. GSO HOUSING LIGHT JANITORIAL WELCOME KIT INST KAISER INL [Includes all services classified under Subobject 2551 which are procured from sources other than the Public Buildings Administration, GSA except for those maintenance service contracts for nonresidential buildings abroad covered by 2512.]",,,0,0,2,,0,0,0,,,,,,0,0,0,,2021-01-01,,,,,,,,,,,,,,,
